ID,sire,dam
a32178,a29030,a30147
a32179,a29567,a30394
a32180,a28922,a31173
a32181,a28907,a30538
a32182,a28862,a31395
a32183,a28921,a30803
a32184,a28760,a31180
a32185,a29287,a31065
a32186,a28832,a31145
a32187,a29709,a30650
a32188,a29379,a30943
a32189,a28966,a30847
a32190,a29637,a30860
a32191,a29414,a31244
a32192,a28733,a30212
a32193,a29845,a30459
a32194,a28754,a30571
a32195,a29932,a31006
a32196,a29007,a30208
a32197,a29460,a30528
a32198,a29053,a31286
a32199,a28650,a30920
a32200,a29966,a31180
a32201,a29394,a31121
a32202,a29002,a30359
a32203,a29562,a30395
a32204,a29352,a30921
a32205,a28641,a30994
a32206,a29560,a30211
a32207,a29690,a30354
a32208,a29475,a30894
a32209,a29363,a30018
a32210,a29463,a30919
a32211,a28749,a31391
a32212,a29792,a31387
a32213,a29134,a30208
a32214,a29152,a30354
a32215,a29321,a30405
a32216,a29589,a30812
a32217,a29832,a30276
a32218,a29922,a30561
a32219,a29801,a30764
a32220,a28968,a30897
a32221,a29889,a30748
a32222,a29731,a30602
a32223,a28994,a30129
a32224,a29522,a30794
a32225,a29661,a30647
a32226,a28858,a30523
a32227,a29450,a30762
a32228,a28867,a31128
a32229,a28955,a30261
a32230,a29903,a30185
a32231,a29391,a31066
a32232,a28936,a30373
a32233,a29359,a30884
a32234,a28788,a30573
a32235,a29786,a30968
a32236,a28964,a30544
a32237,a29734,a30168
a32238,a29433,a30508
a32239,a29576,a31115
a32240,a29164,a31010
a32241,a29077,a30934
a32242,a29412,a30426
a32243,a28737,a31358
a32244,a29678,a30273
a32245,a29218,a30373
a32246,a29115,a31004
a32247,a29352,a30147
a32248,a29471,a30410
a32249,a29391,a31247
a32250,a29001,a30945
a32251,a28759,a30619
a32252,a29681,a31289
a32253,a29170,a31098
a32254,a29793,a30400
a32255,a28947,a31240
a32256,a29454,a30312
a32257,a28633,a30009
a32258,a29466,a31074
a32259,a29421,a30535
a32260,a29240,a30080
a32261,a28768,a31235
a32262,a29458,a30458
a32263,a29613,a30969
a32264,a29622,a30153
a32265,a29729,a30267
a32266,a28927,a30090
a32267,a28775,a30671
a32268,a28924,a30832
a32269,a29828,a30407
a32270,a29683,a31218
a32271,a28746,a31360
a32272,a29077,a31205
a32273,a29868,a30305
a32274,a29389,a31250
a32275,a29687,a30208
a32276,a28960,a31237
a32277,a29682,a31348
a32278,a28785,a30479
a32279,a29146,a30943
a32280,a28851,a31042
a32281,a28741,a30760
a32282,a29688,a31124
a32283,a29610,a30403
a32284,a29435,a30948
a32285,a28628,a31078
a32286,a29332,a30156
a32287,a29567,a31374
a32288,a28836,a31314
a32289,a29796,a30083
a32290,a29909,a30652
a32291,a29965,a30139
a32292,a29627,a30059
a32293,a29961,a30478
a32294,a28761,a30885
a32295,a28973,a30360
a32296,a29217,a30544
a32297,a29629,a30879
a32298,a29984,a30094
a32299,a28868,a30637
a32300,a29177,a31015
a32301,a29974,a30594
a32302,a29652,a30295
a32303,a28812,a30612
a32304,a29927,a30421
a32305,a29927,a31274
a32306,a28677,a30042
a32307,a29697,a30120
a32308,a28749,a30844
a32309,a28994,a30627
a32310,a28746,a30397
a32311,a29212,a31040
a32312,a29365,a30959
a32313,a29340,a31122
a32314,a29150,a30645
a32315,a28984,a31398
a32316,a29530,a30865
a32317,a29595,a31088
a32318,a29382,a30003
a32319,a28991,a31278
a32320,a29489,a30700
a32321,a29872,a30416
a32322,a29808,a30550
a32323,a28665,a30432
a32324,a29213,a30483
a32325,a28987,a31266
a32326,a29158,a30378
a32327,a28870,a31267
a32328,a29915,a31293
a32329,a29341,a31031
a32330,a29153,a30055
a32331,a29799,a30618
a32332,a29462,a30699
a32333,a29293,a31338
a32334,a29129,a31335
a32335,a29496,a30280
a32336,a29833,a30346
a32337,a29276,a30045
a32338,a29519,a30851
a32339,a29793,a30426
a32340,a28707,a30213
a32341,a28786,a30958
a32342,a28697,a31333
a32343,a29714,a30863
a32344,a29700,a30478
a32345,a29284,a30967
a32346,a29575,a30248
a32347,a29446,a30465
a32348,a29468,a30991
a32349,a29625,a31184
a32350,a28832,a30942
a32351,a29713,a31010
a32352,a29927,a30809
a32353,a28891,a30858
a32354,a29657,a31253
a32355,a28715,a31350
a32356,a29810,a30072
a32357,a29266,a30579
a32358,a29722,a30364
a32359,a29336,a30265
a32360,a29650,a30992
a32361,a29339,a30356
a32362,a28940,a30416
a32363,a28797,a30360
a32364,a28719,a31298
a32365,a29896,a31330
a32366,a28969,a30647
a32367,a28769,a30494
a32368,a28960,a30086
a32369,a29715,a30273
a32370,a29978,a31161
a32371,a29463,a30764
a32372,a29700,a31032
a32373,a29882,a30009
a32374,a29174,a31160
a32375,a29458,a30056
a32376,a29708,a30503
a32377,a28845,a30236
a32378,a29999,a30774
a32379,a29508,a31350
a32380,a29549,a31322
a32381,a28757,a31045
a32382,a29649,a30495
a32383,a29608,a30686
a32384,a28677,a30729
a32385,a29799,a31045
a32386,a28930,a30427
a32387,a29542,a30867
a32388,a28708,a30719
a32389,a29537,a30771
a32390,a29853,a30462
a32391,a29318,a30892
a32392,a29089,a31129
a32393,a29310,a30306
a32394,a29590,a30232
a32395,a28687,a30258
a32396,a28872,a30351
a32397,a29075,a30716
a32398,a29614,a31198
a32399,a29585,a30434
a32400,a28715,a30661
a32401,a28973,a30505
a32402,a28929,a31139
a32403,a29099,a30521
a32404,a28664,a30216
a32405,a29058,a30867
a32406,a29953,a31009
a32407,a29371,a31196
a32408,a28659,a31205
a32409,a29959,a30728
a32410,a29723,a30932
a32411,a29593,a30292
a32412,a29387,a31091
a32413,a29022,a31332
a32414,a29571,a30718
a32415,a29045,a30546
a32416,a29610,a30056
a32417,a29398,a31341
a32418,a29334,a31166
a32419,a28799,a30165
a32420,a29779,a30262
a32421,a29276,a31332
a32422,a29368,a30220
a32423,a29944,a30332
a32424,a29523,a30157
a32425,a29473,a30798
a32426,a29767,a30806
a32427,a29481,a30113
a32428,a28643,a30320
a32429,a29852,a30233
a32430,a28657,a30254
a32431,a29890,a30567
a32432,a28653,a30683
a32433,a28689,a30310
a32434,a29089,a30648
a32435,a29168,a30817
a32436,a28614,a30220
a32437,a29283,a30309
a32438,a29885,a30852
a32439,a29742,a31396
a32440,a29815,a30255
a32441,a28622,a31107
a32442,a28622,a30321
a32443,a29850,a30569
a32444,a28848,a30710
a32445,a28853,a31119
a32446,a29402,a31300
a32447,a28848,a30290
a32448,a29371,a30535
a32449,a29355,a31079
a32450,a29992,a30365
a32451,a29054,a30619
a32452,a29320,a31284
a32453,a29254,a30228
a32454,a29485,a31237
a32455,a29390,a30430
a32456,a29993,a30817
a32457,a28818,a31101
a32458,a28733,a30508
a32459,a29605,a30912
a32460,a29372,a30557
a32461,a29196,a31261
a32462,a29581,a30743
a32463,a29802,a31232
a32464,a28993,a30509
a32465,a29239,a30510
a32466,a29004,a30921
a32467,a29897,a31381
a32468,a29480,a30493
a32469,a28846,a30683
a32470,a29797,a30982
a32471,a29344,a30226
a32472,a29224,a30410
a32473,a29658,a30295
a32474,a28773,a30384
a32475,a28715,a30083
a32476,a29660,a30005
a32477,a29854,a30286
a32478,a28621,a31091
a32479,a29692,a31290
a32480,a29133,a31365
a32481,a28989,a30494
a32482,a29027,a30872
a32483,a29690,a30895
a32484,a29316,a30652
a32485,a29214,a30286
a32486,a29674,a30923
a32487,a29713,a31245
a32488,a29491,a30041
a32489,a29189,a30603
a32490,a28660,a30515
a32491,a29275,a30606
a32492,a29047,a31269
a32493,a28972,a31384
a32494,a29841,a30833
a32495,a29199,a30657
a32496,a28970,a30512
a32497,a29387,a30555
a32498,a29202,a30298
a32499,a29811,a31314
a32500,a29590,a31309
a32501,a29913,a30422
a32502,a29995,a30291
a32503,a28827,a30522
a32504,a29123,a31003
a32505,a29486,a30481
a32506,a29917,a30291
a32507,a29197,a31077
a32508,a28957,a30526
a32509,a29279,a30630
a32510,a29174,a31175
a32511,a29644,a31266
a32512,a29307,a30430
a32513,a29857,a31194
a32514,a28816,a31306
a32515,a29793,a31025
a32516,a28713,a30340
a32517,a29262,a30546
a32518,a29426,a31331
a32519,a28626,a30262
a32520,a29159,a30223
a32521,a29390,a30607
a32522,a29041,a31015
a32523,a29366,a30451
a32524,a28827,a31277
a32525,a29854,a30239
a32526,a28727,a31290
a32527,a29745,a30869
a32528,a29390,a31313
a32529,a29326,a30792
a32530,a29097,a30828
a32531,a29880,a30654
a32532,a29157,a31345
a32533,a28630,a30753
a32534,a29188,a30105
a32535,a28711,a30038
a32536,a29081,a31399
a32537,a29560,a31214
a32538,a28670,a30581
a32539,a29686,a31288
a32540,a29381,a31062
a32541,a29229,a31234
a32542,a29769,a30225
a32543,a28786,a30958
a32544,a29225,a30363
a32545,a29444,a30567
a32546,a28949,a31396
a32547,a29772,a31278
a32548,a28758,a30785
a32549,a29143,a30208
a32550,a29565,a31254
a32551,a28989,a30528
a32552,a29914,a31288
a32553,a29195,a30831
a32554,a28615,a30613
a32555,a29964,a30074
a32556,a28813,a30607
a32557,a29730,a30700
a32558,a28824,a30533
a32559,a29646,a30265
a32560,a28824,a30976
a32561,a29043,a30181
a32562,a29771,a30365
a32563,a29739,a30620
a32564,a29531,a30463
a32565,a28818,a30380
a32566,a29609,a30856
a32567,a29538,a30753
a32568,a28978,a30003
a32569,a28904,a30996
a32570,a29754,a30308
a32571,a29791,a30358
a32572,a29754,a31024
a32573,a29900,a30475
a32574,a29718,a31012
a32575,a29117,a31017
a32576,a28983,a30686
a32577,a29004,a31295
a32578,a29600,a31066
a32579,a29398,a31169
a32580,a29561,a30955
a32581,a28844,a30035
a32582,a29963,a31368
a32583,a29602,a31224
a32584,a28830,a31082
a32585,a28855,a30988
a32586,a29869,a30023
a32587,a29398,a31384
a32588,a28880,a31221
a32589,a29530,a30460
a32590,a29831,a30343
a32591,a29956,a30286
a32592,a29517,a31008
a32593,a29254,a30420
a32594,a29932,a30604
a32595,a29813,a30837
a32596,a28608,a31128
a32597,a29736,a31274
a32598,a29649,a30155
a32599,a29981,a30585
a32600,a29156,a30717
a32601,a28653,a30982
a32602,a29808,a30052
a32603,a29975,a30635
a32604,a29605,a31038
a32605,a28822,a30537
a32606,a29790,a30895
a32607,a28868,a30516
a32608,a29840,a30694
a32609,a29628,a31118
a32610,a29809,a30617
a32611,a29235,a31354
a32612,a29996,a31244
a32613,a29959,a30898
a32614,a29374,a30858
a32615,a29791,a30539
a32616,a29127,a30432
a32617,a29501,a31067
a32618,a29663,a30367
a32619,a29083,a30548
a32620,a29139,a31013
a32621,a28990,a30622
a32622,a29964,a31267
a32623,a29962,a30392
a32624,a29322,a31393
a32625,a28967,a31211
a32626,a29206,a30182
a32627,a28803,a31290
a32628,a29461,a30396
a32629,a28741,a30896
a32630,a28714,a30633
a32631,a28655,a30253
a32632,a29377,a30153
a32633,a29703,a30339
a32634,a29943,a30710
a32635,a29242,a30112
a32636,a29406,a31109
a32637,a29700,a31198
a32638,a29317,a31140
a32639,a29881,a30618
a32640,a29120,a30219
a32641,a29970,a31022
a32642,a29534,a30876
a32643,a28898,a30209
a32644,a28888,a30408
a32645,a29713,a30831
a32646,a29202,a31281
a32647,a28811,a30530
a32648,a29445,a30299
a32649,a29549,a30928
a32650,a29789,a31011
a32651,a29967,a31310
a32652,a28637,a31141
a32653,a29865,a30038
a32654,a28949,a31210
a32655,a29497,a30617
a32656,a28641,a30041
a32657,a29824,a30315
a32658,a28819,a30257
a32659,a29122,a30914
a32660,a29282,a31117
a32661,a29237,a30449
a32662,a29289,a30381
a32663,a29660,a30743
a32664,a29237,a30009
a32665,a29109,a30095
a32666,a29023,a30159
a32667,a29011,a30662
a32668,a29881,a30413
a32669,a29192,a30923
a32670,a28733,a30770
a32671,a28990,a31131
a32672,a28615,a30490
a32673,a29397,a31036
a32674,a29277,a31057
a32675,a28623,a31375
a32676,a29023,a30868
a32677,a28890,a30968
a32678,a28884,a30300
a32679,a28799,a31181
a32680,a28736,a30487
a32681,a29991,a30555
a32682,a28793,a30748
a32683,a29352,a30186
a32684,a29079,a30389
a32685,a29966,a30185
a32686,a29312,a30635
a32687,a29980,a30873
a32688,a29479,a30045
a32689,a29241,a30366
a32690,a29979,a30563
a32691,a29284,a30102
a32692,a29525,a31164
a32693,a29690,a30086
a32694,a29051,a31047
a32695,a29022,a31278
a32696,a29959,a30388
a32697,a29353,a30528
a32698,a28706,a30985
a32699,a29598,a30696
a32700,a29145,a30212
a32701,a29534,a31098
a32702,a29614,a30798
a32703,a29685,a30826
a32704,a29644,a30606
a32705,a29098,a30579
a32706,a29654,a31397
a32707,a29850,a30378
a32708,a29002,a30064
a32709,a29013,a31174
a32710,a29379,a30086
a32711,a29662,a30432
a32712,a29515,a31212
a32713,a29801,a31124
a32714,a29534,a30532
a32715,a28612,a30226
a32716,a28844,a30169
a32717,a29915,a30429
a32718,a29024,a30716
a32719,a29913,a31135
a32720,a28760,a31065
a32721,a29508,a30215
a32722,a29979,a30298
a32723,a28680,a30684
a32724,a28707,a30059
a32725,a29484,a30480
a32726,a29689,a30743
a32727,a29586,a31281
a32728,a29821,a30622
a32729,a29843,a31108
a32730,a28795,a30792
a32731,a29269,a30685
a32732,a29587,a30580
a32733,a29949,a30748
a32734,a29842,a30143
a32735,a28899,a30921
a32736,a29910,a30105
a32737,a29477,a31132
a32738,a28703,a30651
a32739,a29448,a30769
a32740,a28632,a30071
a32741,a29028,a30754
a32742,a29340,a30239
a32743,a29791,a30207
a32744,a28910,a31063
a32745,a29553,a31134
a32746,a28609,a30059
a32747,a28781,a31079
a32748,a28602,a30354
a32749,a29949,a31042
a32750,a29081,a31299
a32751,a29649,a30362
a32752,a29846,a30835
a32753,a29608,a31364
a32754,a28819,a30750
a32755,a29672,a30106
a32756,a29121,a30004
a32757,a29990,a30430
a32758,a29491,a30967
a32759,a28757,a30340
a32760,a28690,a31311
a32761,a29746,a30831
a32762,a28970,a31384
a32763,a28972,a30762
a32764,a29453,a30449
a32765,a29026,a30217
a32766,a29462,a30014
a32767,a28895,a30787
a32768,a29068,a31306
a32769,a29711,a30083
a32770,a28790,a30200
a32771,a29315,a30722
a32772,a29448,a31057
a32773,a29304,a30828
a32774,a28817,a30968
a32775,a29299,a30424
a32776,a29438,a31219
a32777,a29794,a30439
a32778,a28893,a30492
a32779,a29176,a30150
a32780,a29503,a30286
a32781,a29359,a31143
a32782,a28861,a30088
a32783,a29326,a31057
a32784,a28688,a30379
a32785,a28602,a31360
a32786,a29196,a30398
a32787,a29169,a31059
a32788,a29645,a30619
a32789,a29839,a30371
a32790,a28618,a30754
a32791,a29679,a31170
a32792,a28700,a30444
a32793,a29641,a30576
a32794,a28702,a30465
a32795,a29609,a30960
a32796,a28980,a30605
a32797,a29675,a30793
a32798,a29303,a30668
a32799,a28641,a30809
a32800,a29617,a31212
a32801,a29287,a30630
a32802,a29520,a31226
a32803,a29834,a30493
a32804,a29622,a31385
a32805,a29993,a31093
a32806,a29756,a30526
a32807,a29483,a30704
a32808,a29069,a31370
a32809,a29109,a30921
a32810,a28862,a30048
a32811,a29948,a30621
a32812,a29828,a30403
a32813,a29940,a30721
a32814,a29707,a30084
a32815,a29396,a30594
a32816,a29827,a30858
a32817,a29335,a30408
a32818,a29631,a30091
a32819,a29588,a31305
a32820,a29329,a30150
a32821,a29366,a30426
a32822,a29092,a30931
a32823,a29695,a31300
a32824,a29571,a31172
a32825,a28796,a30935
a32826,a29829,a30958
a32827,a29401,a30772
a32828,a29331,a31358
a32829,a29428,a31387
a32830,a29353,a30459
a32831,a29366,a30654
a32832,a28831,a30850
a32833,a28949,a31119
a32834,a29619,a30915
a32835,a29420,a30715
a32836,a29549,a30833
a32837,a28750,a30550
a32838,a29215,a30650
a32839,a28682,a30698
a32840,a29829,a30303
a32841,a29873,a30390
a32842,a29469,a31094
a32843,a29818,a31087
a32844,a29462,a31002
a32845,a29998,a30791
a32846,a29687,a31041
a32847,a28819,a30333
a32848,a29266,a31246
a32849,a29842,a30255
a32850,a29621,a30792
a32851,a29818,a30951
a32852,a29690,a31255
a32853,a29303,a31058
a32854,a29918,a30560
a32855,a29714,a30105
a32856,a29981,a30844
a32857,a29051,a30408
a32858,a29430,a30365
a32859,a29221,a30061
a32860,a28998,a30758
a32861,a28998,a31311
a32862,a29050,a31381
a32863,a28991,a30340
a32864,a29165,a30924
a32865,a29131,a31130
a32866,a29200,a30613
a32867,a29365,a30341
a32868,a28858,a30604
a32869,a28805,a30738
a32870,a29736,a30510
a32871,a28623,a30264
a32872,a29223,a30010
a32873,a29030,a30460
a32874,a29677,a31124
a32875,a28814,a30228
a32876,a28953,a30382
a32877,a29020,a30069
a32878,a29120,a31179
a32879,a29941,a30540
a32880,a29291,a31157
a32881,a29266,a31153
a32882,a29301,a31295
a32883,a29290,a31091
a32884,a28778,a30851
a32885,a29703,a31312
a32886,a29648,a31068
a32887,a28873,a30662
a32888,a29410,a30260
a32889,a29916,a30124
a32890,a28662,a30194
a32891,a29626,a30378
a32892,a29501,a30739
a32893,a29651,a30048
a32894,a28755,a31075
a32895,a29719,a30742
a32896,a29135,a31057
a32897,a28868,a30803
a32898,a29633,a30947
a32899,a28737,a30612
a32900,a28844,a30429
a32901,a29952,a30291
a32902,a29301,a30204
a32903,a29905,a30122
a32904,a29059,a30391
a32905,a29772,a30854
a32906,a28988,a31387
a32907,a29635,a30046
a32908,a28930,a31396
a32909,a29186,a31227
a32910,a28704,a30274
a32911,a29796,a30308
a32912,a28622,a30761
a32913,a29954,a30611
a32914,a29815,a30236
a32915,a29433,a31263
a32916,a29253,a30611
a32917,a29919,a31270
a32918,a29728,a30784
a32919,a29636,a30186
a32920,a29267,a30085
a32921,a29720,a30361
a32922,a29875,a31156
a32923,a29203,a31313
a32924,a29803,a30167
a32925,a29003,a31131
a32926,a28995,a31053
a32927,a29439,a30182
a32928,a28716,a30910
a32929,a29184,a30886
a32930,a29090,a30577
a32931,a29352,a30123
a32932,a29393,a30718
a32933,a29382,a30095
a32934,a28828,a30806
a32935,a28606,a30855
a32936,a29820,a31060
a32937,a29545,a30572
a32938,a29509,a30130
a32939,a29649,a31225
a32940,a28800,a31051
a32941,a28619,a31204
a32942,a29142,a30248
a32943,a29522,a31206
a32944,a28967,a30003
a32945,a29934,a30256
a32946,a29945,a30972
a32947,a28624,a30220
a32948,a28862,a31186
a32949,a29293,a30376
a32950,a28823,a31129
a32951,a29592,a31309
a32952,a29123,a30087
a32953,a29363,a30538
a32954,a28704,a31056
a32955,a28886,a31272
a32956,a29144,a30123
a32957,a29074,a31310
a32958,a28614,a30238
a32959,a29283,a30207
a32960,a29003,a30911
a32961,a29148,a31236
a32962,a29957,a30622
a32963,a29186,a31376
a32964,a28827,a30400
a32965,a29064,a30907
a32966,a29614,a31280
a32967,a28730,a30906
a32968,a29837,a30729
a32969,a28784,a31067
a32970,a28704,a31276
a32971,a28919,a30921
a32972,a28897,a30460
a32973,a28782,a30517
a32974,a29723,a30549
a32975,a29606,a30717
a32976,a29170,a30192
a32977,a29546,a30519
a32978,a29148,a30629
a32979,a29258,a30413
a32980,a29151,a31273
a32981,a29516,a31026
a32982,a29247,a30495
a32983,a29235,a30744
a32984,a28829,a31340
a32985,a29187,a30204
a32986,a29766,a31166
a32987,a28945,a30115
a32988,a29218,a30936
a32989,a28753,a30250
a32990,a29888,a30485
a32991,a29189,a30733
a32992,a29298,a31355
a32993,a28743,a30025
a32994,a28991,a30229
a32995,a29664,a30424
a32996,a29413,a31351
a32997,a29950,a30622
a32998,a29811,a31170
a32999,a28905,a30935
a33000,a29195,a30110
a33001,a29123,a30355
a33002,a29164,a30568
a33003,a28898,a30748
a33004,a28656,a31337
a33005,a29334,a30962
a33006,a29085,a30522
a33007,a28981,a30745
a33008,a28660,a30542
a33009,a29748,a30436
a33010,a29870,a30514
a33011,a29907,a30724
a33012,a29127,a31305
a33013,a28972,a30032
a33014,a28698,a30391
a33015,a29888,a31354
a33016,a29747,a30307
a33017,a29916,a30584
a33018,a29484,a30718
a33019,a28725,a30642
a33020,a29251,a30941
a33021,a29312,a30869
a33022,a29990,a31220
a33023,a29607,a30373
a33024,a29373,a31298
a33025,a29069,a30331
a33026,a29843,a31056
a33027,a29501,a30874
a33028,a29389,a30734
a33029,a29768,a30191
a33030,a29185,a30590
a33031,a29557,a31159
a33032,a29491,a30320
a33033,a29438,a30547
a33034,a29430,a30628
a33035,a29471,a30546
a33036,a29887,a30440
a33037,a29065,a30082
a33038,a29259,a31386
a33039,a29276,a31275
a33040,a29708,a30801
a33041,a29847,a31220
a33042,a29632,a31364
a33043,a29785,a31356
a33044,a28844,a31040
a33045,a29512,a31253
a33046,a29554,a31068
a33047,a28720,a30361
a33048,a29252,a30066
a33049,a29623,a30348
a33050,a28739,a30628
a33051,a29673,a31315
a33052,a29137,a31029
a33053,a29156,a30535
a33054,a29587,a30637
a33055,a29868,a30257
a33056,a29667,a31274
a33057,a29585,a30460
a33058,a29149,a30176
a33059,a28971,a31241
a33060,a29891,a31373
a33061,a29765,a30980
a33062,a29804,a30430
a33063,a29600,a31062
a33064,a28835,a30063
a33065,a29133,a30479
a33066,a29042,a30881
a33067,a29091,a31007
a33068,a29772,a30377
a33069,a29322,a30621
a33070,a28731,a30980
a33071,a29032,a31243
a33072,a29858,a30078
a33073,a29734,a30632
a33074,a28863,a30278
a33075,a29225,a30881
a33076,a29221,a30814
a33077,a28684,a31367
a33078,a29119,a30695
a33079,a29503,a30001
a33080,a29357,a30576
a33081,a29424,a30162
a33082,a29642,a31088
a33083,a29542,a30546
a33084,a29858,a31068
a33085,a29062,a31327
a33086,a29740,a30366
a33087,a28918,a31295
a33088,a29094,a31145
a33089,a28841,a30561
a33090,a29173,a31033
a33091,a28896,a30698
a33092,a29116,a30721
a33093,a28775,a31391
a33094,a29216,a31086
a33095,a28769,a30536
a33096,a28939,a30756
a33097,a29008,a30230
a33098,a28705,a30994
a33099,a28774,a31023
a33100,a28685,a30982
a33101,a29762,a31015
a33102,a29217,a31196
a33103,a29016,a30391
a33104,a29986,a30856
a33105,a28959,a30318
a33106,a28802,a30820
a33107,a29660,a30514
a33108,a29331,a31400
a33109,a28758,a30165
a33110,a29916,a30961
a33111,a30000,a30505
a33112,a29692,a31220
a33113,a28712,a30096
a33114,a28801,a31076
a33115,a28776,a31203
a33116,a29864,a30876
a33117,a28940,a30530
a33118,a29800,a30499
a33119,a29868,a31199
a33120,a29358,a31281
a33121,a29866,a30165
a33122,a29657,a30284
a33123,a29501,a30753
a33124,a29891,a30183
a33125,a29108,a30895
a33126,a29454,a30719
a33127,a29408,a30880
a33128,a29116,a31063
a33129,a29961,a30184
a33130,a29188,a30119
a33131,a29479,a30156
a33132,a29550,a30639
a33133,a29472,a30889
a33134,a28629,a31084
a33135,a28860,a30038
a33136,a29746,a30328
a33137,a29371,a30607
a33138,a28900,a31027
a33139,a29676,a30109
a33140,a29548,a31260
a33141,a29692,a30146
a33142,a29279,a30642
a33143,a29788,a30831
a33144,a29443,a30248
a33145,a29273,a30114
a33146,a29917,a30582
a33147,a29265,a31384
a33148,a29468,a31097
a33149,a28862,a31237
a33150,a29531,a30373
a33151,a29042,a30590
a33152,a29189,a30505
a33153,a29708,a30340
a33154,a29156,a31206
a33155,a29950,a30252
